prompt_id,category,length,scheme,key_id,value,eligible_positions
null-0018,general_qa,256,kgw,kgw-09,0.04578685464956301,159
null-0018,general_qa,256,synthid,synthid-00,0.5143256464011181,159
null-0018,general_qa,256,synthid,synthid-01,0.5045422781271838,159
null-0018,general_qa,256,synthid,synthid-02,0.47868623340321453,159
null-0018,general_qa,256,synthid,synthid-03,0.517120894479385,159
null-0018,general_qa,256,synthid,synthid-04,0.49406009783368277,159
null-0018,general_qa,256,synthid,synthid-05,0.5087351502445842,159
null-0018,general_qa,256,synthid,synthid-06,0.5101327742837177,159
null-0018,general_qa,256,synthid,synthid-07,0.48497554157931516,159
null-0018,general_qa,256,synthid,synthid-08,0.49615653389238296,159
null-0018,general_qa,256,synthid,synthid-09,0.5185185185185185,159
null-0018,general_qa,512,kgw,kgw-00,-2.53784563650278,323
null-0018,general_qa,512,kgw,kgw-01,-2.4093471232621333,323
null-0018,general_qa,512,kgw,kgw-02,-0.48186942465242666,323
null-0018,general_qa,512,kgw,kgw-03,-1.5098575305776034,323
null-0018,general_qa,512,kgw,kgw-04,0.289121654791456,323
null-0018,general_qa,512,kgw,kgw-05,1.574106787197927,323
null-0018,general_qa,512,kgw,kgw-06,0.8031157077540444,323
null-0018,general_qa,512,kgw,kgw-07,3.758581512288928,323
null-0018,general_qa,512,kgw,kgw-08,1.9596023269198684,323
null-0018,general_qa,512,kgw,kgw-09,1.574106787197927,323
null-0018,general_qa,512,synthid,synthid-00,0.5193236714975845,322
null-0018,general_qa,512,synthid,synthid-01,0.5086266390614217,322
null-0018,general_qa,512,synthid,synthid-02,0.48412698412698413,322
null-0018,general_qa,512,synthid,synthid-03,0.5113871635610766,322
null-0018,general_qa,512,synthid,synthid-04,0.5010351966873706,322
null-0018,general_qa,512,synthid,synthid-05,0.5131124913733609,322
null-0018,general_qa,512,synthid,synthid-06,0.5006901311249138,322
null-0018,general_qa,512,synthid,synthid-07,0.49344375431331955,322
null-0018,general_qa,512,synthid,synthid-08,0.49620427881297446,322
null-0018,general_qa,512,synthid,synthid-09,0.5058661145617668,322
null-0019,closed_qa,128,kgw,kgw-00,-1.0079052613579391,84
null-0019,closed_qa,128,kgw,kgw-01,0.7559289460184544,84
null-0019,closed_qa,128,kgw,kgw-02,-1.0079052613579391,84
null-0019,closed_qa,128,kgw,kgw-03,-2.0158105227158782,84
null-0019,closed_qa,128,kgw,kgw-04,-1.259881576697424,84
null-0019,closed_qa,128,kgw,kgw-05,-0.5039526306789696,84
null-0019,closed_qa,128,kgw,kgw-06,0.0,84
null-0019,closed_qa,128,kgw,kgw-07,-1.0079052613579391,84
null-0019,closed_qa,128,kgw,kgw-08,1.7638342073763937,84
null-0019,closed_qa,128,kgw,kgw-09,0.5039526306789696,84
null-0019,closed_qa,128,synthid,synthid-00,0.48412698412698413,84
null-0019,closed_qa,128,synthid,synthid-01,0.45634920634920634,84
null-0019,closed_qa,128,synthid,synthid-02,0.5013227513227513,84
null-0019,closed_qa,128,synthid,synthid-03,0.49867724867724866,84
null-0019,closed_qa,128,synthid,synthid-04,0.49867724867724866,84
null-0019,closed_qa,128,synthid,synthid-05,0.5317460317460317,84
null-0019,closed_qa,128,synthid,synthid-06,0.4880952380952381,84
null-0019,closed_qa,128,synthid,synthid-07,0.503968253968254,84
null-0019,closed_qa,128,synthid,synthid-08,0.5119047619047619,84
null-0019,closed_qa,128,synthid,synthid-09,0.5198412698412699,84
null-0019,closed_qa,256,kgw,kgw-00,-0.8592097001276556,163
null-0019,closed_qa,256,kgw,kgw-01,0.22610781582306727,163
null-0019,closed_qa,256,kgw,kgw-02,-0.8592097001276556,163
null-0019,closed_qa,256,kgw,kgw-03,-2.48718597405374,163
null-0019,closed_qa,256,kgw,kgw-04,-1.4018684581030172,163
null-0019,closed_qa,256,kgw,kgw-05,-0.6783234474692018,163
null-0019,closed_qa,256,kgw,kgw-06,1.3114253317737903,163
null-0019,closed_qa,256,kgw,kgw-07,0.4069940684815211,163
null-0019,closed_qa,256,kgw,kgw-08,1.3114253317737903,163
null-0019,closed_qa,256,kgw,kgw-09,1.1305390791153365,163
null-0019,closed_qa,256,synthid,synthid-00,0.4821673525377229,162
null-0019,closed_qa,256,synthid,synthid-01,0.4732510288065844,162
null-0019,closed_qa,256,synthid,synthid-02,0.49176954732510286,162
null-0019,closed_qa,256,synthid,synthid-03,0.5102880658436214,162
null-0019,closed_qa,256,synthid,synthid-04,0.5137174211248285,162
null-0019,closed_qa,256,synthid,synthid-05,0.522633744855967,162
null-0019,closed_qa,256,synthid,synthid-06,0.49657064471879286,162
null-0019,closed_qa,256,synthid,synthid-07,0.5082304526748971,162
null-0019,closed_qa,256,synthid,synthid-08,0.5102880658436214,162
null-0019,closed_qa,256,synthid,synthid-09,0.5137174211248285,162
null-0019,closed_qa,512,kgw,kgw-00,-0.329292779969071,249
null-0019,closed_qa,512,kgw,kgw-01,-1.0610545132336733,249
null-0019,closed_qa,512,kgw,kgw-02,-0.7683498199278324,249
null-0019,closed_qa,512,kgw,kgw-03,-3.549044406333321,249
null-0019,closed_qa,512,kgw,kgw-04,-1.5001115531924347,249
null-0019,closed_qa,512,kgw,kgw-05,-0.036588086663230115,249
null-0019,closed_qa,512,kgw,kgw-06,0.2561166066426108,249
null-0019,closed_qa,512,kgw,kgw-07,1.1342306865601335,249
null-0019,closed_qa,512,kgw,kgw-08,1.7196400731718153,249
null-0019,closed_qa,512,kgw,kgw-09,1.573287726518895,249
null-0019,closed_qa,512,synthid,synthid-00,0.4854975457385096,249
null-0019,closed_qa,512,synthid,synthid-01,0.48014279339580546,249
null-0019,closed_qa,512,synthid,synthid-02,0.49754573850959394,249
null-0019,closed_qa,512,synthid,synthid-03,0.5194109772423026,249
null-0019,closed_qa,512,synthid,synthid-04,0.5131637661758144,249
null-0019,closed_qa,512,synthid,synthid-05,0.5109326193663543,249
null-0019,closed_qa,512,synthid,synthid-06,0.4890673806336457,249
null-0019,closed_qa,512,synthid,synthid-07,0.5055778670236502,249
null-0019,closed_qa,512,synthid,synthid-08,0.5082552431950023,249
null-0019,closed_qa,512,synthid,synthid-09,0.5113788487282463,249
null-0020,brainstorming,128,kgw,kgw-00,1.2336987390024976,106
null-0020,brainstorming,128,kgw,kgw-01,0.11215443081840887,106
null-0020,brainstorming,128,kgw,kgw-02,0.5607721540920443,106
null-0020,brainstorming,128,kgw,kgw-03,-3.0281696320970393,106
null-0020,brainstorming,128,kgw,kgw-04,0.5607721540920443,106
null-0020,brainstorming,128,kgw,kgw-05,1.0093898773656798,106
null-0020,brainstorming,128,kgw,kgw-06,0.11215443081840887,106
null-0020,brainstorming,128,kgw,kgw-07,1.2336987390024976,106
null-0020,brainstorming,128,kgw,kgw-08,0.11215443081840887,106
null-0020,brainstorming,128,kgw,kgw-09,-1.0093898773656798,106
null-0020,brainstorming,128,synthid,synthid-00,0.48846960167714887,106
null-0020,brainstorming,128,synthid,synthid-01,0.49056603773584906,106
null-0020,brainstorming,128,synthid,synthid-02,0.5157232704402516,106
null-0020,brainstorming,128,synthid,synthid-03,0.4947589098532495,106
null-0020,brainstorming,128,synthid,synthid-04,0.5188679245283019,106
null-0020,brainstorming,128,synthid,synthid-05,0.48951781970649894,106
null-0020,brainstorming,128,synthid,synthid-06,0.4758909853249476,106
null-0020,brainstorming,128,synthid,synthid-07,0.48532494758909855,106
null-0020,brainstorming,128,synthid,synthid-08,0.49580712788259956,106
null-0020,brainstorming,128,synthid,synthid-09,0.5010482180293501,106
null-0020,brainstorming,256,kgw,kgw-00,1.2336987390024976,106
null-0020,brainstorming,256,kgw,kgw-01,0.11215443081840887,106
null-0020,brainstorming,256,kgw,kgw-02,0.5607721540920443,106
null-0020,brainstorming,256,kgw,kgw-03,-3.0281696320970393,106
null-0020,brainstorming,256,kgw,kgw-04,0.5607721540920443,106
null-0020,brainstorming,256,kgw,kgw-05,1.0093898773656798,106
null-0020,brainstorming,256,kgw,kgw-06,0.11215443081840887,106
null-0020,brainstorming,256,kgw,kgw-07,1.2336987390024976,106
null-0020,brainstorming,256,kgw,kgw-08,0.11215443081840887,106
null-0020,brainstorming,256,kgw,kgw-09,-1.0093898773656798,106
null-0020,brainstorming,256,synthid,synthid-00,0.48846960167714887,106
null-0020,brainstorming,256,synthid,synthid-01,0.49056603773584906,106
null-0020,brainstorming,256,synthid,synthid-02,0.5157232704402516,106
null-0020,brainstorming,256,synthid,synthid-03,0.4947589098532495,106
null-0020,brainstorming,256,synthid,synthid-04,0.5188679245283019,106
null-0020,brainstorming,256,synthid,synthid-05,0.48951781970649894,106
null-0020,brainstorming,256,synthid,synthid-06,0.4758909853249476,106
null-0020,brainstorming,256,synthid,synthid-07,0.48532494758909855,106
null-0020,brainstorming,256,synthid,synthid-08,0.49580712788259956,106
null-0020,brainstorming,256,synthid,synthid-09,0.5010482180293501,106
null-0020,brainstorming,512,kgw,kgw-00,1.5894388284780525,304
null-0020,brainstorming,512,kgw,kgw-01,-0.9271726499455306,304
null-0020,brainstorming,512,kgw,kgw-02,-1.3245323570650438,304
null-0020,brainstorming,512,kgw,kgw-03,-3.7086905997821225,304
null-0020,brainstorming,512,kgw,kgw-04,-0.26490647141300877,304
null-0020,brainstorming,512,kgw,kgw-05,1.1920791213585393,304
null-0020,brainstorming,512,kgw,kgw-06,0.5298129428260175,304
null-0020,brainstorming,512,kgw,kgw-07,1.9867985355975657,304
null-0020,brainstorming,512,kgw,kgw-08,1.721892064184557,304
null-0020,brainstorming,512,kgw,kgw-09,0.6622661785325219,304
null-0020,brainstorming,512,synthid,synthid-00,0.5067840117345068,303
null-0020,brainstorming,512,synthid,synthid-01,0.491015768243491,303
null-0020,brainstorming,512,synthid,synthid-02,0.5075174184085075,303
null-0020,brainstorming,512,synthid,synthid-03,0.4987165383204987,303
null-0020,brainstorming,512,synthid,synthid-04,0.51008434176751,303
null-0020,brainstorming,512,synthid,synthid-05,0.5064173083975064,303
null-0020,brainstorming,512,synthid,synthid-06,0.48404840484048406,303
null-0020,brainstorming,512,synthid,synthid-07,0.497983131646498,303
null-0020,brainstorming,512,synthid,synthid-08,0.5108177484415108,303
null-0020,brainstorming,512,synthid,synthid-09,0.486982031536487,303
null-0021,closed_qa,128,kgw,kgw-00,-0.10814761408717503,114
null-0021,closed_qa,128,kgw,kgw-01,-2.0548046676563256,114
null-0021,closed_qa,128,kgw,kgw-02,0.10814761408717503,114
null-0021,closed_qa,128,kgw,kgw-03,-0.9733285267845753,114
null-0021,closed_qa,128,kgw,kgw-04,-0.7570332986102252,114
null-0021,closed_qa,128,kgw,kgw-05,0.7570332986102252,114
null-0021,closed_qa,128,kgw,kgw-06,1.6222142113076254,114
null-0021,closed_qa,128,kgw,kgw-07,0.3244428422615251,114
null-0021,closed_qa,128,kgw,kgw-08,2.2710998958306754,114
null-0021,closed_qa,128,kgw,kgw-09,-0.5407380704358752,114
null-0021,closed_qa,128,synthid,synthid-00,0.5272904483430799,114
null-0021,closed_qa,128,synthid,synthid-01,0.5243664717348928,114
null-0021,closed_qa,128,synthid,synthid-02,0.5029239766081871,114
null-0021,closed_qa,128,synthid,synthid-03,0.5019493177387915,114
null-0021,closed_qa,128,synthid,synthid-04,0.49415204678362573,114
null-0021,closed_qa,128,synthid,synthid-05,0.49122807017543857,114
null-0021,closed_qa,128,synthid,synthid-06,0.4746588693957115,114
null-0021,closed_qa,128,synthid,synthid-07,0.48050682261208577,114
null-0021,closed_qa,128,synthid,synthid-08,0.4980506822612086,114
null-0021,closed_qa,128,synthid,synthid-09,0.4853801169590643,114
null-0021,closed_qa,256,kgw,kgw-00,0.038662233651352955,223
null-0021,closed_qa,256,kgw,kgw-01,-1.8171249816135888,223
null-0021,closed_qa,256,kgw,kgw-02,-0.2706356355594707,223
null-0021,closed_qa,256,kgw,kgw-03,-1.1985292431919417,223
null-0021,closed_qa,256,kgw,kgw-04,-1.5078271124027651,223
null-0021,closed_qa,256,kgw,kgw-05,1.2758537104946475,223
null-0021,closed_qa,256,kgw,kgw-06,1.2758537104946475,223
null-0021,closed_qa,256,kgw,kgw-07,1.5851515797054712,223
null-0021,closed_qa,256,kgw,kgw-08,3.1316409257595894,223
null-0021,closed_qa,256,kgw,kgw-09,2.513045187337942,223
null-0021,closed_qa,256,synthid,synthid-00,0.521021021021021,222
null-0021,closed_qa,256,synthid,synthid-01,0.5045045045045045,222
null-0021,closed_qa,256,synthid,synthid-02,0.501001001001001,222
null-0021,closed_qa,256,synthid,synthid-03,0.516016016016016,222
null-0021,closed_qa,256,synthid,synthid-04,0.487987987987988,222
null-0021,closed_qa,256,synthid,synthid-05,0.503003003003003,222
null-0021,closed_qa,256,synthid,synthid-06,0.48998998998999,222
null-0021,closed_qa,256,synthid,synthid-07,0.47347347347347346,222
null-0021,closed_qa,256,synthid,synthid-08,0.4984984984984985,222
null-0021,closed_qa,256,synthid,synthid-09,0.4804804804804805,222
null-0021,closed_qa,512,kgw,kgw-00,-0.5443310539518174,288
null-0021,closed_qa,512,kgw,kgw-01,-1.9051586888313607,288
null-0021,closed_qa,512,kgw,kgw-02,0.816496580927726,288
null-0021,closed_qa,512,kgw,kgw-03,-1.4969103983674976,288
null-0021,closed_qa,512,kgw,kgw-04,-2.041241452319315,288
null-0021,closed_qa,512,kgw,kgw-05,1.0886621079036347,288
null-0021,closed_qa,512,kgw,kgw-06,1.224744871391589,288
null-0021,closed_qa,512,kgw,kgw-07,1.632993161855452,288
null-0021,closed_qa,512,kgw,kgw-08,3.5381518506868126,288
null-0021,closed_qa,512,kgw,kgw-09,2.3134069792952237,288
null-0021,closed_qa,512,synthid,synthid-00,0.5146604938271605,288
null-0021,closed_qa,512,synthid,synthid-01,0.5034722222222222,288
null-0021,closed_qa,512,synthid,synthid-02,0.5023148148148148,288
null-0021,closed_qa,512,synthid,synthid-03,0.5061728395061729,288
null-0021,closed_qa,512,synthid,synthid-04,0.49112654320987653,288
null-0021,closed_qa,512,synthid,synthid-05,0.49459876543209874,288
null-0021,closed_qa,512,synthid,synthid-06,0.4861111111111111,288
null-0021,closed_qa,512,synthid,synthid-07,0.4826388888888889,288
null-0021,closed_qa,512,synthid,synthid-08,0.5011574074074074,288
null-0021,closed_qa,512,synthid,synthid-09,0.4818672839506173,288
null-0022,information_extraction,128,kgw,kgw-00,-0.4288450139351179,116
null-0022,information_extraction,128,kgw,kgw-01,-1.5009575487729128,116
null-0022,information_extraction,128,kgw,kgw-02,0.21442250696755896,116
null-0022,information_extraction,128,kgw,kgw-03,-0.8576900278702358,116
null-0022,information_extraction,128,kgw,kgw-04,-1.7153800557404717,116
null-0022,information_extraction,128,kgw,kgw-05,0.4288450139351179,116
null-0022,information_extraction,128,kgw,kgw-06,-1.5009575487729128,116
null-0022,information_extraction,128,kgw,kgw-07,1.2865350418053536,116
null-0022,information_extraction,128,kgw,kgw-08,1.9298025627080306,116
null-0022,information_extraction,128,kgw,kgw-09,0.6432675209026768,116
null-0022,information_extraction,128,synthid,synthid-00,0.463768115942029,115
null-0022,information_extraction,128,synthid,synthid-01,0.5198067632850242,115
null-0022,information_extraction,128,synthid,synthid-02,0.5024154589371981,115
null-0022,information_extraction,128,synthid,synthid-03,0.5381642512077295,115
null-0022,information_extraction,128,synthid,synthid-04,0.4830917874396135,115
null-0022,information_extraction,128,synthid,synthid-05,0.4888888888888889,115
null-0022,information_extraction,128,synthid,synthid-06,0.5053140096618357,115
null-0022,information_extraction,128,synthid,synthid-07,0.5091787439613527,115
null-0022,information_extraction,128,synthid,synthid-08,0.5120772946859904,115
null-0022,information_extraction,128,synthid,synthid-09,0.49178743961352656,115
null-0022,information_extraction,256,kgw,kgw-00,-0.1543033499620919,224
null-0022,information_extraction,256,kgw,kgw-01,0.4629100498862757,224
null-0022,information_extraction,256,kgw,kgw-02,-1.543033499620919,224
null-0022,information_extraction,256,kgw,kgw-03,-2.3145502494313788,224
null-0022,information_extraction,256,kgw,kgw-04,-2.6231569493555624,224
null-0022,information_extraction,256,kgw,kgw-05,1.3887301496588271,224
null-0022,information_extraction,256,kgw,kgw-06,-1.543033499620919,224
null-0022,information_extraction,256,kgw,kgw-07,1.0801234497346432,224
null-0022,information_extraction,256,kgw,kgw-08,-0.4629100498862757,224
null-0022,information_extraction,256,kgw,kgw-09,0.3086066999241838,224
null-0022,information_extraction,256,synthid,synthid-00,0.4872944693572496,223
null-0022,information_extraction,256,synthid,synthid-01,0.5161933233682112,223
null-0022,information_extraction,256,synthid,synthid-02,0.5047334329845541,223
null-0022,information_extraction,256,synthid,synthid-03,0.5196811160936722,223
null-0022,information_extraction,256,synthid,synthid-04,0.4957648231190832,223
null-0022,information_extraction,256,synthid,synthid-05,0.4977578475336323,223
null-0022,information_extraction,256,synthid,synthid-06,0.502740408570005,223
null-0022,information_extraction,256,synthid,synthid-07,0.5042351768809168,223
null-0022,information_extraction,256,synthid,synthid-08,0.5201793721973094,223
null-0022,information_extraction,256,synthid,synthid-09,0.49725959142999504,223
null-0022,information_extraction,512,kgw,kgw-00,0.4370733787381239,342
null-0022,information_extraction,512,kgw,kgw-01,0.5619514869490164,342
null-0022,information_extraction,512,kgw,kgw-02,-2.310245001901512,342
null-0022,information_extraction,512,kgw,kgw-03,-3.0595136511668675,342
null-0022,information_extraction,512,kgw,kgw-04,-1.186342028003479,342
null-0022,information_extraction,512,kgw,kgw-05,1.186342028003479,342
null-0022,information_extraction,512,kgw,kgw-06,-0.9365858115816941,342
null-0022,information_extraction,512,kgw,kgw-07,0.8117077033708016,342
null-0022,information_extraction,512,kgw,kgw-08,-0.4370733787381239,342
null-0022,information_extraction,512,kgw,kgw-09,0.18731716231633883,342
null-0022,information_extraction,512,synthid,synthid-00,0.4873294346978557,342
null-0022,information_extraction,512,synthid,synthid-01,0.5042235217673814,342
null-0022,information_extraction,512,synthid,synthid-02,0.5084470435347629,342
null-0022,information_extraction,512,synthid,synthid-03,0.5198180636777128,342
null-0022,information_extraction,512,synthid,synthid-04,0.5012995451591943,342
null-0022,information_extraction,512,synthid,synthid-05,0.50227420402859,342
null-0022,information_extraction,512,synthid,synthid-06,0.50454840805718,342
null-0022,information_extraction,512,synthid,synthid-07,0.5038986354775828,342
null-0022,information_extraction,512,synthid,synthid-08,0.5146198830409356,342
null-0022,information_extraction,512,synthid,synthid-09,0.5035737491877843,342
null-0023,creative_writing,128,kgw,kgw-00,2.48143288394209,91
null-0023,creative_writing,128,kgw,kgw-01,0.5447047794019222,91
null-0023,creative_writing,128,kgw,kgw-02,1.270977818604485,91
null-0023,creative_writing,128,kgw,kgw-03,-1.1499323120707248,91
null-0023,creative_writing,128,kgw,kgw-04,3.207705923144653,91
null-0023,creative_writing,128,kgw,kgw-05,-0.6657502859356828,91
null-0023,creative_writing,128,kgw,kgw-06,-0.9078412990032038,91
null-0023,creative_writing,128,kgw,kgw-07,-0.9078412990032038,91
null-0023,creative_writing,128,kgw,kgw-08,-1.3920233251382457,91
null-0023,creative_writing,128,kgw,kgw-09,-2.3603873774083297,91
null-0023,creative_writing,128,synthid,synthid-00,0.525030525030525,91
null-0023,creative_writing,128,synthid,synthid-01,0.5262515262515263,91
null-0023,creative_writing,128,synthid,synthid-02,0.5067155067155067,91
null-0023,creative_writing,128,synthid,synthid-03,0.5299145299145299,91
null-0023,creative_writing,128,synthid,synthid-04,0.5067155067155067,91
null-0023,creative_writing,128,synthid,synthid-05,0.5079365079365079,91
null-0023,creative_writing,128,synthid,synthid-06,0.5079365079365079,91
null-0023,creative_writing,128,synthid,synthid-07,0.5079365079365079,91
null-0023,creative_writing,128,synthid,synthid-08,0.48717948717948717,91
null-0023,creative_writing,128,synthid,synthid-09,0.4908424908424908,91
null-0023,creative_writing,256,kgw,kgw-00,2.6484887678869224,92
null-0023,creative_writing,256,kgw,kgw-01,0.4815434123430768,92
null-0023,creative_writing,256,kgw,kgw-02,1.4446302370292303,92
null-0023,creative_writing,256,kgw,kgw-03,-1.203858530857692,92
null-0023,creative_writing,256,kgw,kgw-04,3.3708038864015375,92
null-0023,creative_writing,256,kgw,kgw-05,-0.4815434123430768,92
null-0023,creative_writing,256,kgw,kgw-06,-0.9630868246861536,92
null-0023,creative_writing,256,kgw,kgw-07,-0.9630868246861536,92
null-0023,creative_writing,256,kgw,kgw-08,-1.4446302370292303,92
null-0023,creative_writing,256,kgw,kgw-09,-2.407717061715384,92
null-0023,creative_writing,256,synthid,synthid-00,0.5253623188405797,92
null-0023,creative_writing,256,synthid,synthid-01,0.5301932367149759,92
null-0023,creative_writing,256,synthid,synthid-02,0.5084541062801933,92
null-0023,creative_writing,256,synthid,synthid-03,0.5289855072463768,92
null-0023,creative_writing,256,synthid,synthid-04,0.5060386473429952,92
null-0023,creative_writing,256,synthid,synthid-05,0.5072463768115942,92
null-0023,creative_writing,256,synthid,synthid-06,0.5072463768115942,92
null-0023,creative_writing,256,synthid,synthid-07,0.5084541062801933,92
null-0023,creative_writing,256,synthid,synthid-08,0.48792270531400966,92
null-0023,creative_writing,256,synthid,synthid-09,0.4927536231884058,92
null-0023,creative_writing,512,kgw,kgw-00,3.2362818556518196,214
null-0023,creative_writing,512,kgw,kgw-01,-1.3418729645385592,214
null-0023,creative_writing,512,kgw,kgw-02,-0.07893370379638584,214
null-0023,creative_writing,512,kgw,kgw-03,-1.3418729645385592,214
null-0023,creative_writing,512,kgw,kgw-04,2.1312100025024177,214
null-0023,creative_writing,512,kgw,kgw-05,0.5525359265747009,214
null-0023,creative_writing,512,kgw,kgw-06,-0.7104033341674726,214
null-0023,creative_writing,512,kgw,kgw-07,0.5525359265747009,214
null-0023,creative_writing,512,kgw,kgw-08,0.07893370379638584,214
null-0023,creative_writing,512,kgw,kgw-09,1.8154751873168744,214
null-0023,creative_writing,512,synthid,synthid-00,0.48805815160955346,214
null-0023,creative_writing,512,synthid,synthid-01,0.5005192107995846,214
null-0023,creative_writing,512,synthid,synthid-02,0.4932502596053998,214
null-0023,creative_writing,512,synthid,synthid-03,0.5051921079958464,214
null-0023,creative_writing,512,synthid,synthid-04,0.48598130841121495,214
null-0023,creative_writing,512,synthid,synthid-05,0.4932502596053998,214
null-0023,creative_writing,512,synthid,synthid-06,0.4984423676012461,214
null-0023,creative_writing,512,synthid,synthid-07,0.5124610591900312,214
null-0023,creative_writing,512,synthid,synthid-08,0.5015576323987538,214
null-0023,creative_writing,512,synthid,synthid-09,0.5031152647975078,214
null-0024,summarization,128,kgw,kgw-00,0.0,124
null-0024,summarization,128,kgw,kgw-01,-0.20739033894608505,124
null-0024,summarization,128,kgw,kgw-02,0.20739033894608505,124
null-0024,summarization,128,kgw,kgw-03,-2.0739033894608507,124
null-0024,summarization,128,kgw,kgw-04,-2.2812937284069355,124
null-0024,summarization,128,kgw,kgw-05,0.20739033894608505,124
null-0024,summarization,128,kgw,kgw-06,-0.8295613557843402,124
null-0024,summarization,128,kgw,kgw-07,2.6960744062991058,124
null-0024,summarization,128,kgw,kgw-08,1.0369516947304254,124
null-0024,summarization,128,kgw,kgw-09,-1.0369516947304254,124
null-0024,summarization,128,synthid,synthid-00,0.5031616982836495,123
null-0024,summarization,128,synthid,synthid-01,0.4995483288166215,123
null-0024,summarization,128,synthid,synthid-02,0.4751580849141825,123
null-0024,summarization,128,synthid,synthid-03,0.5167118337850045,123
null-0024,summarization,128,synthid,synthid-04,0.4823848238482385,123
null-0024,summarization,128,synthid,synthid-05,0.5112917795844625,123
null-0024,summarization,128,synthid,synthid-06,0.46973803071364045,123
null-0024,summarization,128,synthid,synthid-07,0.4968383017163505,123
null-0024,summarization,128,synthid,synthid-08,0.5013550135501355,123
null-0024,summarization,128,synthid,synthid-09,0.4932249322493225,123
null-0024,summarization,256,kgw,kgw-00,-0.1111111111111111,243
null-0024,summarization,256,kgw,kgw-01,-1.0,243
null-0024,summarization,256,kgw,kgw-02,-1.5925925925925926,243
null-0024,summarization,256,kgw,kgw-03,-2.925925925925926,243
null-0024,summarization,256,kgw,kgw-04,-3.3703703703703702,243
null-0024,summarization,256,kgw,kgw-05,0.48148148148148145,243
null-0024,summarization,256,kgw,kgw-06,0.48148148148148145,243
null-0024,summarization,256,kgw,kgw-07,3.2962962962962963,243
null-0024,summarization,256,kgw,kgw-08,1.6666666666666667,243
null-0024,summarization,256,kgw,kgw-09,-0.5555555555555556,243
null-0024,summarization,256,synthid,synthid-00,0.494949494949495,242
null-0024,summarization,256,synthid,synthid-01,0.5041322314049587,242
null-0024,summarization,256,synthid,synthid-02,0.4898989898989899,242
null-0024,summarization,256,synthid,synthid-03,0.5128558310376492,242
null-0024,summarization,256,synthid,synthid-04,0.4857667584940312,242
null-0024,summarization,256,synthid,synthid-05,0.5064279155188246,242
null-0024,summarization,256,synthid,synthid-06,0.4733700642791552,242
null-0024,summarization,256,synthid,synthid-07,0.5036730945821855,242
null-0024,summarization,256,synthid,synthid-08,0.5119375573921029,242
null-0024,summarization,256,synthid,synthid-09,0.48806244260789716,242
null-0024,summarization,512,kgw,kgw-00,-0.5761610809668165,486
null-0024,summarization,512,kgw,kgw-01,-2.0427529234278037,486
null-0024,summarization,512,kgw,kgw-02,-1.414213562373095,486
null-0024,summarization,512,kgw,kgw-03,-3.2998316455372216,486
null-0024,summarization,512,kgw,kgw-04,-3.718857886240361,486
null-0024,summarization,512,kgw,kgw-05,0.7856742013183861,486
null-0024,summarization,512,kgw,kgw-06,-0.261891400439462,486
null-0024,summarization,512,kgw,kgw-07,4.1378841269435,486
null-0024,summarization,512,kgw,kgw-08,2.461779164130943,486
null-0024,summarization,512,kgw,kgw-09,0.05237828008789241,486
null-0024,summarization,512,synthid,synthid-00,0.49759450171821307,485
null-0024,summarization,512,synthid,synthid-01,0.5065292096219931,485
null-0024,summarization,512,synthid,synthid-02,0.5063001145475372,485
null-0024,summarization,512,synthid,synthid-03,0.4957617411225659,485
null-0024,summarization,512,synthid,synthid-04,0.49851088201603666,485
null-0024,summarization,512,synthid,synthid-05,0.49851088201603666,485
null-0024,summarization,512,synthid,synthid-06,0.4836197021764032,485
null-0024,summarization,512,synthid,synthid-07,0.5053837342497136,485
null-0024,summarization,512,synthid,synthid-08,0.4943871706758305,485
null-0024,summarization,512,synthid,synthid-09,0.4822451317296678,485
null-0025,brainstorming,128,kgw,kgw-00,0.9811557810392123,125
null-0025,brainstorming,128,kgw,kgw-01,-0.051639777949432225,125
null-0025,brainstorming,128,kgw,kgw-02,-0.46475800154489005,125
null-0025,brainstorming,128,kgw,kgw-03,-1.9106717841289924,125
null-0025,brainstorming,128,kgw,kgw-04,-0.46475800154489005,125
null-0025,brainstorming,128,kgw,kgw-05,2.220510451825586,125
null-0025,brainstorming,128,kgw,kgw-06,0.5680375574437545,125
null-0025,brainstorming,128,kgw,kgw-07,1.8073922282301278,125
null-0025,brainstorming,128,kgw,kgw-08,0.3614784456460256,125
null-0025,brainstorming,128,kgw,kgw-09,-0.8778762251403478,125
null-0025,brainstorming,128,synthid,synthid-00,0.4883512544802867,124
null-0025,brainstorming,128,synthid,synthid-01,0.4731182795698925,124
null-0025,brainstorming,128,synthid,synthid-02,0.47491039426523296,124
null-0025,brainstorming,128,synthid,synthid-03,0.4874551971326165,124
null-0025,brainstorming,128,synthid,synthid-04,0.5080645161290323,124
null-0025,brainstorming,128,synthid,synthid-05,0.5241935483870968,124
null-0025,brainstorming,128,synthid,synthid-06,0.5017921146953405,124
null-0025,brainstorming,128,synthid,synthid-07,0.4874551971326165,124
null-0025,brainstorming,128,synthid,synthid-08,0.49193548387096775,124
null-0025,brainstorming,128,synthid,synthid-09,0.4829749103942652,124
null-0025,brainstorming,256,kgw,kgw-00,0.7008255578851517,245
null-0025,brainstorming,256,kgw,kgw-01,0.11065666703449763,245
null-0025,brainstorming,256,kgw,kgw-02,0.11065666703449763,245
